name,lat,long,city
10947,Brandywyne Farms Airport,36.686936,-76.823369,Holland
10948,Grasso Salvage Airport,36.669898986816406,-76.72859954833984,Holland
10949,Ward Airport,43.760201,-93.178001,Hollandale
10950,Steele Farms Airport,33.143333,-91.06,Hollandale
10951,Maxon Field,43.179501,-78.039704,Holley
10952,Lucky G Airport,33.85283,-98.64326,Holliday
10953,Hollis Municipal Airport,34.705293,-99.908566,Hollis
10954,Ray Preston Airport,34.699766,-99.923815,Hollis
10955,Heacock Field Ultralight Flightpark,43.676555,-70.617203,Hollis Center
10956,Kelcor Airport,36.9253,-121.34465,Hollister
10957,Christensen Ranch Airport,36.87160110473633,-121.33699798583984,Hollister
10958,Wellers Landing Airport,33.156087,-84.431201,Hollonville
10959,Home-Base Airport,45.238800048828125,-95.92530059814453,Holloway
10960,Holly Airport,38.035179,-102.11673,Holly
10961,Holly Grove Municipal Airport,34.582401275634766,-91.16519927978516,Holly Grove
10962,Shiloh Airport,34.665085,-91.17665,Holly Grove
10963,Holly Hill Airport,33.30099868774414,-80.39399719238281,Holly Hill
10964,Russell Airport,33.357703,-80.459146,Holly Hill
10965,Topsail Airpark,34.47529983520508,-77.5813980102539,Holly Ridge
10966,Camp Davis Mcolf Airport,34.516700744628906,-77.55000305175781,Holly Ridge
10967,Thomas Field,34.80580139160156,-89.46089935302734,Holly Springs
10968,Mac-Ivor & Friends Airstrip,26.0448,-80.373398,Hollywood
10969,Hop Brook Farm Airport,40.351200103759766,-74.1812973022461,Holmdel
10970,Parkway Farm Strip,44.00360107421875,-91.30760192871094,Holmen
10971,Yellow River Airstrip,30.68549919128418,-86.74720001220703,Holt
10972,Lakeside Airport,42.6717,-84.488297,Holt
10973,Northwood Airport,39.46419906616211,-94.30799865722656,Holt
10974,Block Air Village Airport,39.46310043334961,-94.41829681396484,Holt
10975,Francis Airport,39.08610153198242,-85.37110137939453,Holton
10976,Holyrood Municipal Airport,38.587502,-98.4048,Holyrood
10977,Rayne Airport,40.7333984375,-79.06729888916016,Home
10978,Richards Airport,43.671193,-117.023607,Homedale
10979,Webster Airport,39.576698303222656,-85.58779907226562,Homer
10980,Trisler Airport,39.989498138427734,-87.9052963256836,Homer
10981,Dwight Field,40.2631,-82.514397,Homer
10982,Bradley Lake Hydroelectric Project Airstrip,59.776005,-150.963285,Homer
10983,Eastland Airport,59.77621,-151.187882,Homer
10984,Glacierview Strip,59.76359939575195,-151.22300720214844,Homer
10985,Camp Point Airport,59.82849884033203,-153.08099365234375,Homer
10986,Lookout Airport,59.703487,-151.496787,Homer
10987,Rucksack Airport,59.681267,-151.603272,Homer
10988,Oxbow Airport,45.00429916381836,-116.8489990234375,Homestead
10989,B & L Farms Airport,25.582892,-80.498993,Homestead
10990,The Wright Place STOLport,25.515300750732422,-80.51349639892578,Homestead
10991,Hominy Municipal Airport,36.44269943237305,-96.38719940185547,Hominy
10992,Skeen Ranch Airport,33.16879,-105.133201,Hondo
10993,Skeen Ranch Outer Airport,33.200179,-105.153906,Hondo
10994,Nocona Ranch Airport,29.58352,-99.2915,Hondo
10995,Haass Field,29.444799423217773,-99.122802734375,Hondo
10996,Ashley Field,34.445884,-82.364309,Honea Path
10997,Bedson's Land Base Airport,42.930599212646484,-77.64420318603516,Honeoye Falls
10998,Smiths Land Base Airport,42.95840072631836,-77.61579895019531,Honeoye Falls
10999,Honeoye Falls Airport,42.9473,-77.599701,Honeoye Falls
11000,Branning Field,41.548179,-75.281164,Honesdale
11001,JLS Farms Airport,33.591319,-95.882864,Honey Grove
11002,Mann Ranch Airport,40.254804,-124.042969,Honeydew
11003,Honokaa Airstrip,20.083599,-155.501999,Honokaa
11004,Green Acres Air Park,45.63679885864258,-121.59100341796875,Hood River
11005,Hooker Municipal Airport,36.85710144042969,-101.22699737548828,Hooker
11006,Chase Field,35.42527,-77.597401,Hookerton
11007,Hanny Beaver Airpark Inc Airport,40.54169845581055,-80.45259857177734,Hookstown
11008,Fino Airport,40.605098724365234,-80.45809936523438,Hookstown
11009,Stateline Airport,40.536617,-80.513076,Hookstown
11010,Fremont Island Lower Airstrip,41.1757,-112.3808,Hooper
11011,Fremont Island Upper Airstrip,41.16,-112.3333,Hooper
11012,Anderson Strip,48.53139877319336,-97.62809753417969,Hoople
11013,Bledsoe Ranch Airport,45.26940155029297,-103.21700286865234,Hoover
11014,Hashbarger Farm Airstrip,47.327999114990234,-97.67900085449219,Hope
11015,Ruggles Private Airport,33.61993,-93.52266,Hope
11016,Porter Airport,39.954200744628906,-82.18319702148438,Hopewell
11017,Henshaw Airport,37.26469,-77.16544,Hopewell
11018,Gwinn Field,33.933799743652344,-80.79609680175781,Hopkins
11019,Cramer Aerodrome,36.893101,-87.4272,Hopkinsville
11020,Hornersville Memorial Airport,36.04169845581055,-90.15010070800781,Hornersville
11021,Carr Field,42.243331,-96.098492,Hornick
11022,Omni Airpark,42.231998443603516,-76.8469009399414,Horseheads
11023,Dunman Mountain Airport,30.51007,-98.48465,Horseshoe Bay
11024,Summit Ridge Ranch Airstrip,43.859219,-116.239953,Horseshoe Bend
11025,Sands Airport,43.8606806,-116.2627083,Horseshoe Bend
11026,Horsfeld Airport,62.007198333740234,-141.18099975585938,Horsfeld
11027,Bent Nail Ranch Airport,39.6333007812,-95.439201355,Horton
11028,Dalonia Airport,44.31639862060547,-88.70089721679688,Hortonville
11029,Rocket City Airport,44.32310104370117,-88.60079956054688,Hortonville
11030,Falk Air Field,42.107655,-97.341313,Hoskins
11031,Hot Springs Airport,47.614148,-114.612679,Hot Springs
11032,Flying T Airport,43.384700775146484,-103.43099975585938,Hot Springs
11033,Benoit Airfield,34.5975,-92.9369444,Hot Springs
11034,Cridler Field,38.849516,-107.832739,Hotchkiss
11035,Redlands Airport,38.839885,-107.792802,Hotchkiss
11036,Flying W No.2 Airport,38.885601043701,-107.80400085449,Hotchkiss
11037,Shipman Ranch Airport,38.835136,-107.858394,Hotchkiss
11038,Hawkins Ranch Airport,38.841538,-107.877213,Hotchkiss
11039,Widner Airport,38.833618,-107.892838,Hotchkiss
11040,Montemadeira Ii Airport,38.805599212646484,-107.77400207519531,Hotchkiss
11041,Eden Ranch Airport,38.835708,-107.867003,Hotchkiss
11042,Deanda Airport,38.85341,-107.83477,Hotchkiss
11043,Omega 1 Airport,38.835499,-107.815184,Hotchkiss
11044,Houghton Lake State Airport,44.329200744628906,-84.79170227050781,Houghton Lake Heights
11045,Huffaker Field,29.608600616455078,-90.80229949951172,Houma
11046,Southland Strip Ultralightport,29.6705,-90.770597,Houma
11047,Daneco Landing Strip,29.588889,-90.826111,Houma
11048,Stony Island Airport,43.89052,-76.32743,Hounsfield
11049,Galloo Island Airport,43.9055,-76.39704,Hounsfield
11050,Moders Airport,38.424198150634766,-90.58290100097656,House Springs
11051,Pegasus Ranch Aerodrome,37.382,-92.210701,Houston
11052,Flying 'E' Airport,37.34920120239258,-92.12830352783203,Houston
11053,Piney Bend Airport,37.437801361083984,-91.94930267333984,Houston
11054,Taus River Ranch Airport,37.41999816894531,-91.95770263671875,Houston
11055,Shenandoah Valley Farms Airport,33.80070114135742,-89.02729797363281,Houston
11056,Kimmel Land & Cattle Airport,33.83000183105469,-88.92279815673828,Houston
11057,Houston Municipal Airport,33.89179992675781,-89.02369689941406,Houston
11058,Satterbergs Airport,61.654701232910156,-149.89999389648438,Houston
11059,Reids Landing Airport,61.61259841918945,-149.8520050048828,Houston
11060,Trio Estates Airport,61.648189,-149.870831,Houston
11061,Gus Landing,61.60415,-149.770119,Houston
11062,Houston North Airport,61.656249,-149.886685,Houston
11063,Heath Airport,61.63219,-149.82577,Houston
11064,Skyhaven Airport,29.833599,-95.148499,Houston
11065,Houston Airpark,29.519727,-95.27453,Houston
11066,Gray Steel Heliport,29.791041,-95.438761,Houston
11067,Flyin' B Airport,29.537700653076172,-95.42379760742188,Houston
11068,Monty Harer Airstrip,45.201401,-99.836197,Hoven
11069,Howard Municipal Airport,44.02909851074219,-97.53780364990234,Howard
11070,Bar P Ranch Airport,37.481998,-96.337797,Howard
11071,Faikel Airfield,44.581986,-88.14245,Howard
11072,Anderson Airport,43.428398,-85.455694,Howard City
11073,Bellamy Airport,43.37136,-85.63963,Howard City
11074,Howard City South Airport,43.38306,-85.46489,Howard City
11075,Reid-Eash Airport,41.70280075073242,-85.41940307617188,Howe
11076,Howe Airport,43.851378,-113.057893,Howe
11077,E Northrop Grumman Airport,41.716667,-112.447222,Howell
11078,Haigh Airport,42.612065,-83.859102,Howell
11079,McKenzie's Landing Airport,42.6031,-83.859703,Howell
11080,Raether Airport,42.56529998779297,-83.85649871826172,Howell
11081,Dostal-Bradley Airport,41.70830154418945,-96.97949981689453,Howells
11082,Hoxie-Sheridan County Airport,39.3648986816,-100.439002991,Hoxie
11083,Whetstone Airport,31.683588,-110.290053,Huachuca City
11084,Four Pillars Airport,31.744592,-110.247889,Huachuca City
11085,Bar 16 Airport,31.82430076599121,-96.77850341796875,Hubbard
11086,Hubbard East Airport,31.83064,-96.7662,Hubbard
11087,Vlachos Acres Airport,44.84669876098633,-83.63690185546875,Hubbard
11088,Lindys Airpark,40.038898,-104.624001,Hudson
11089,Horth Strip,39.9786,-104.594002,Hudson
11090,Klaverack Airport,42.262298584,-73.6961975098,Hudson
11091,Beer Airport,45.031898498535156,-92.65579986572266,Hudson
11092,Koch Field,42.349636,-92.513316,Hudson
11093,Ritel Copter Airstrip,42.313802,-92.411751,Hudson
11094,Schertz Aerial Service - Hudson Airport,40.6375007629,-89.0070037842,Hudson
11095,Harry's Field,42.876399993896484,-85.95559692382812,Hudsonville
11096,Mitch Veenstra Airport,42.852236,-85.839108,Hudsonville
11097,Van Farowe Airfield,42.86912,-85.94893,Hudsonville
11098,Tucker Field,34.937599,-90.470901,Hughes
11099,Robinson Private Airport,38.524208,-76.683161,Hughesville
11100,Young's Airport,46.38750076293945,-85.18399810791016,Hulbert
11101,Ipy Ranch Airport,44.63750076293945,-104.68900299072266,Hulett
11102,Thompson Creek Oilfield Airport,44.958605,-104.868655,Hulett
11103,Thompson Creek Oilfield Airport,44.958839,-104.872012,Hulett
11104,Hull Airport,39.71693,-91.21122,Hull
11105,Croisant Airport,37.7962,-95.341904,Humboldt
11106,Watkins Private Airport,40.84389877319336,-93.5427017211914,Humeston
11107,Ecko Field,40.23759841918945,-76.72470092773438,Hummelstown
11108,Meadow Creek USFS Airport,47.847956,-113.416758,Hungry Horse
11109,Schafer USFS Airport,48.07963,-113.243294,Hungry Horse
11110,Lyell Airport,39.708056,-91.854387,Hunnewell
11111,Stowers Ranch Airport,30.0576992035,-99.512802124,Hunt
11112,South Fork Ranch Airport,29.96364,-99.48025,Hunt
11113,Comanche Caves Ranch Airport,30.02239990234375,-99.38369750976562,Hunt
11114,Hunter Mountain Airport,42.235317,-74.237752,Hunter
11115,Richtsmeier Airport,47.18939971923828,-97.28949737548828,Hunter
11116,Bissell Airport,48.22754,-118.14554,Hunters
11117,Huntingdon Airport,35.99449920654297,-88.46119689941406,Huntingdon
11118,Hostetler Airport,40.63090133666992,-77.85030364990234,Huntingdon
11119,Hilling International Airport,40.50239944458008,-77.93939971923828,Huntingdon
11120,Bowlin Airport,40.837122,-85.48368,Huntington
11121,Beck Private Airport,40.961242,-85.562671,Huntington
11122,Bufords Field,31.169099807739258,-94.53240203857422,Huntington
11123,Teal Farm Airport,44.282386,-72.937557,Huntington
11124,Phyllis Field,42.221099853515625,-88.41790008544922,Huntley
11125,Landings Condominium Airport,42.14310073852539,-88.40290069580078,Huntley
11126,Big Sky Airport,34.88560104370117,-86.70999908447266,Huntsville
11127,Milton Airport,34.4906005859375,-86.67330169677734,Huntsville
11128,Four Notch Airport,30.697575,-95.48139,Huntsville
11129,Flying R Airport,41.2538528,-111.7110611,Huntsville
11130,Touchet Valley Airport,46.28919982910156,-118.10099792480469,Huntsville
11131,Hall Airport,40.116686,-92.266788,Hurdland
11132,Hunziker Airport,40.135064,-92.297974,Hurdland
11133,Harrison Airport,40.076331,-92.319374,Hurdland
11134,Vansickle-Davis Airport,40.12795,-92.291125,Hurdland
11135,Whitfield Farms Airport,36.28350067138672,-79.07890319824219,Hurdle Mills
11136,R. Leep Strip,47.548099517822266,-99.94709777832031,Hurdsfield
11137,Turkey Ridge Airport,43.233299255371094,-97.15029907226562,Hurley
11138,Dangel Airport,43.33330154418945,-97.06279754638672,Hurley
11139,Aerohead Airport,30.706899642944336,-88.42919921875,Hurley
11140,Hidden Hills Airport,38.62120056152344,-75.84130096435547,Hurlock
11141,Sehoy Airport,32.22010040283203,-85.46800231933594,Hurtsboro
11142,Sawtooth Plantation Airport,32.168333,-85.40375,Hurtsboro
11143,Crash In International Airport,42.793399810791016,-87.8906021118164,Husher
11144,Nine Mile Airport,47.077701568603516,-114.41300201416016,Huson
11145,Ted Luark Private STOLport,47.0666,-114.484,Huson
11146,Riegleman Field,43.338527,-88.558332,Hustisford
11147,Flugplatz Airport,38.0248388,-97.7339389,Hutchinson
11148,Irish Creek Airfield,37.880372,-97.887806,Hutchinson
11149,Huey Airport,38.169498443603516,-97.97119903564453,Hutchinson
11150,Quast Airport,44.849998474121094,-94.35030364990234,Hutchinson
11151,Davis Ranch Airport,42.1875,-101.78900146484375,Hyannis
11152,Grant County Airport,42.0093994140625,-101.76899719238281,Hyannis
11153,Rothwell Airport,41.739254,-101.804921,Hyannis
11154,Entz Arts Airport,35.449911,-98.586214,Hydro
11155,Entz Home Airport,35.50288,-98.5375167,Hydro
11156,Entz Oliver Airport,35.522072,-98.523183,Hydro
11157,Mound Valley Farm Airport,35.415877,-98.542486,Hydro
11158,South Farm Airport,35.499138,-98.615916,Hydro
11159,TK Airport,35.551608,-98.466734,Hydro
11160,Broken B Airport,35.408087,-98.605477,Hydro
11161,Muncy Airport,35.471364,-98.541708,Hydro
11162,Kits Airport,35.54135,-98.59455,Hydro
11163,Lawles Airport,35.502414,-98.509241,Hydro
11164,Waters Boone Airport,35.654524,-98.605793,Hydro
11165,Waters Home Airport,35.605978,-98.638666,Hydro
11166,Hye Airport,30.2517111,-98.562438,Hye
11167,Hysham Airport,46.289398193359375,-107.19599914550781,Hysham
11168,Goshute Airport,39.99800109863281,-113.97699737548828,Ibapah
11169,Icy Bay Airport,59.966269,-141.660118,Icy Bay
11170,Icy Cape Air Force Station Airport,70.293545,-161.907151,Icy Cape
11171,Rado's Crossing Airport,41.90555,-83.6320111,Ida
11172,Morkassel Field,39.09920120239258,-83.1166000366211,Idaho
11173,Harrington Airport,43.720439,-116.005667,Idaho City
11174,QB One Airport,43.601299,-112.242996,Idaho Falls
11175,Helling Airport,39.728102,-102.171795,Idalia
11176,MA and KA Dickson Airport,39.66465,-102.17079,Idalia
11177,Everitt Airport,33.681800842285156,-101.66799926757812,Idalou
11178,Illahee Ranch Airport,43.291779,-122.591532,Idleyld Park
11179,Ritter Field,41.337831,-91.013507,Illinois City
11180,Dug Bar Airport,45.805833,-116.6886889,Imnaha
11181,Lord Flat Airport,45.666461,-116.618358,Imnaha
11182,Pittsburg Landing Airport,45.62973,-116.475138,Imnaha
11183,Salmom Bar Airport,45.860257,-116.797873,Imnaha
11184,Salmom Bar Airport,45.860257,-116.797873,Imnaha
11185,Sluice Creek Airport,45.447546,-116.584953,Imnaha
11186,Temperance Creek USFS Airport,45.534184,-116.535173,Imnaha
11187,Imperial Municipal Airport,40.50930023,-101.6210022,Imperial
11188,Brutis Airport,47.94767,-118.36565,Inchelium
11189,Independence Airport,44.367003,-91.396101,Independence
11190,Flying C Ranch Airport,30.3433,-96.307198,Independence
11191,Lynn Airport,39.41,-79.856667,Independence
11192,Faust Field Airport,44.80224,-123.155794,Independence
11193,Wigrich Airport,44.812302,-123.150002,Independence
11194,Patterson Farms Airport,37.163898,-95.8722,Independence
11195,Harmony Valley Airport,37.223471,-95.598389,Independence
11196,Caintuckee Airport,38.93441,-84.566488,Independence
11197,Independence Creek Airport,65.673376,-162.46007,Independence Creek
11198,Fort Sill West Airport,34.6567,-98.70133,Indiahoma
11199,Buds Ferry Airport,38.520999908447266,-77.25189971923828,Indian Head
11200,Tall Timber Airport,39.64390182495117,-105.26799774169922,Indian Hills
11201,Circle T Airport,33.2056999206543,-83.91239929199219,Indian Springs
11202,Dog Bone Lake Airfield,36.8462,-115.44853,Indian Springs
11203,Best Lock Corp. Airstrip,39.8880996704,-86.0661010742,Indianapolis
11204,Ropkey Field,39.899502,-86.271698,Indianapolis
11205,Too Short Airport,41.29389953613281,-93.66549682617188,Indianola
11206,Laverty Field,41.41529846191406,-93.5613021850586,Indianola
11207,Nash Field Indianola Airport,41.303902,-93.567703,Indianola
11208,Tuinstra Airfield,41.43510055541992,-93.54049682617188,Indianola
11209,Hedgewood Landing Airport,41.266700744628906,-93.5093994140625,Indianola
11210,Agrivation Field,41.338392,-93.653706,Indianola
11211,Indianola Municipal Airport,33.485699,-90.678902,Indianola
11212,Big Duke's Place Airport,28.53030014038086,-96.52749633789062,Indianola
11213,Brady Ranch Airport,27.113399505615234,-80.6333999633789,Indiantown
11214,Cox's Hammock Airport,27.071699,-80.520102,Indiantown
11215,Horseshoe Acres Airpark,27.093299865722656,-80.61219787597656,Indiantown
11216,Rabb And Nobra Airport,30.003333,-96.581111,Industry
11217,Sainovich Airport,40.7001,-80.433098,Industry
11218,Ingalls Municipal Airport,37.90700149536133,-100.53099822998047,Ingalls
11219,Skyline STOLport,42.780601501464844,-112.1709976196289,Inkom
11220,Inkster Airport,48.14030075073242,-97.67259979248047,Inkster
11221,Innis Airport,30.89011,-91.68118,Innis
11222,Dobie's Airport,36.178496,-95.580468,Inola
11223,Gilstrap Field,36.2239990234,-95.5783004761,Inola
11224,Night Hawk Airpatch Ultralightport,36.189201,-95.540298,Inola
11225,Buzzards Roost Airport,36.14400100708008,-95.4177017211914,Inola
11226,Oak Ridge Airport,29.580536,-81.861181,Interlachen
11227,Airy-Acres Airport,42.64400100708008,-76.72969818115234,Interlaken
11228,Lake Ann Airway Estates Airport,44.696085,-85.914159,Interlochen
11229,Green Lake Airport,44.60609817504883,-85.7583999633789,Interlochen
11230,Central Industries Airport,29.787957,-92.158728,Intracoastal City
11231,Wipline Airport,44.81549835205078,-93.01349639892578,Inver Grove Heights
11232,Newell Flying Service Airport,33.354801177979,-90.579002380371,Inverness
11233,Lester Field,33.33209991455078,-90.58200073242188,Inverness
11234,Lang Flying Service Airport,33.3317985534668,-90.64320373535156,Inverness
11235,Kennedy Meadows South Landing Strip,35.99393,-118.13463,Inyokern
11236,Brown Landing Strip,35.78363,-117.84815,Inyokern
11237,Porter Ranch Airport,36.02321,-118.096418,Inyokern
11238,K Ranch Airport,30.731599807739258,-96.131103515625,Iola
11239,Oslo Corners Airport,44.571008,-89.220251,Iola
11240,Howard Private Airport,38.256536,-120.931845,Ione
11241,Camanche Skypark Airport,38.263511,-120.924006,Ione
11242,Rose Port Inc Airport,39.636395,-98.359802,Ionia
11243,Cloud Nine East Airport,42.5515,-84.098289,Iosco Township
11244,Reed Flying Service Inc Airport,30.343299865722656,-92.43209838867188,Iota
11245,Zaunbrecher Strip,30.315799713134766,-92.5198974609375,Iota
11246,O'Brien Flying Service Airport,30.22439956665039,-93.00019836425781,Iowa
11247,Picayune Airport,41.70830154418945,-91.50019836425781,Iowa City
11248,Snow Airport,42.666500091552734,-70.85299682617188,Ipswich
11249,Tc Field,45.45220184326172,-99.01010131835938,Ipswich
11250,Rappe Field,45.45220184326172,-99.01229858398438,Ipswich
11251,Flying 5B Ranch Airport,31.951789,-97.834888,Iredell
11252,Spring Creek Field,31.901926,-97.854787,Iredell
11253,Circle K Airport,45.34159851074219,-89.67459869384766,Irma
11254,Riverwood Airport,37.79650115966797,-79.7667007446289,Iron Gate
11255,Stahlberg-Mohr Airport,47.44850158691406,-92.6448974609375,Iron Junction
11256,Lilienthal Airport,45.932701110839844,-88.09819793701172,Iron Mountain
11257,Stambaugh Airport,46.078800201416016,-88.635498046875,Iron River
11258,Lockhart Airport,44.18130111694336,-118.21499633789062,Ironside
11259,Horsefeathers Ranch Airport,39.241595,-89.426565,Irving
11260,Prairie Airport,38.42639923095703,-89.1312026977539,Irvington
11261,Dale O. Galer Aerodrome,30.491981,-88.197307,Irvington
11262,Huskey Airport,43.41740036010742,-111.28500366210938,Irwin
11263,Inter County Airport,40.331203,-79.780204,Irwin
11264,Crystal Lake Airpark,31.66550064086914,-83.44709777832031,Irwinville
11265,Isabel Municipal Airport,45.38949966430664,-101.43699645996094,Isabel
11266,Edward F Johnson Airport,46.34519958496094,-87.78849792480469,Ishpeming
11267,Marjorie Kennan Rawlings Airport,29.47929955,-82.05329895,Island Grove
11268,John H Boylan State (Island Pond) Airport,44.789694,-71.826068,Island Pond
11269,Isle Private Airport,46.159698486328125,-93.4613037109375,Isle
11270,Hawk's Nest Airport,44.878299713134766,-73.35030364990234,Isle Lamotte
11271,Reece Ranch Airport,32.19599914550781,-97.08920288085938,Itasca
11272,James Henion Private Field,42.37620162963867,-76.53240203857422,Ithaca
11273,Neno Airport,42.4487,-76.616897,Ithaca
11274,Grund Field,42.44729995727539,-76.5969009399414,Ithaca
11275,Skyhook Lodge Airport,42.37877,-76.53954,Ithaca
11276,Airborn Paraflite Ultralight Flightpark,43.3069,-84.645798,Ithaca
11277,Murphey Flying Service Airport,33.48899841308594,-90.35700225830078,Itta Bena
11278,Dixie Dusters Airport,33.523339,-90.362093,Itta Bena
11279,Moore Field,37.788243,-98.849514,Iuka
11280,Iva Field,34.29710006713867,-82.68370056152344,Iva
11281,Mulder Field Inc Airport,44.4557991027832,-96.23059844970703,Ivanhoe
11282,Ivanof Bay Airport,55.900861,-159.481631,Ivanof Bay
11283,Hart Mine Airport,35.287181,-115.19439,Ivanpah
11284,Wells Airport,37.003501892089844,-76.82749938964844,Ivor
11285,Jarrett Airport,40.233299255371094,-75.07499694824219,Ivyland
11286,Benedick Airport,31.555028,-85.977278,Jack
11287,RT-414 Landing Strip,31.5406,-85.85386,Jack
11288,Flamingo Airfield,33.099300384521484,-98.28949737548828,Jacksboro
11289,Flyin Armadillo Airport,33.4217,-98.190598,Jacksboro
11290,One Sixty Four Place Airport,33.119598388671875,-98.23059844970703,Jacksboro
11291,Gros Ventre Ballew Airstrip,43.63425,-110.4972,Jackson
11292,Gros Ventre Horn Airstrip,43.48376,-110.20942,Jackson
11293,Southfork Airport,35.610393,-88.694782,Jackson
11294,Johns Landing,32.453333,-90.363889,Jackson
11295,Fish Ranch Airport,45.215999603271484,-113.4990005493164,Jackson
11296,Williams Field,42.36109924316406,-84.42479705810547,Jackson
11297,Mooseberry Airport,37.465301513671875,-89.61199951171875,Jackson
11298,Johnston Farm Airport,36.340711,-77.508974,Jackson
11299,Howell 1 Airport,30.833499908447266,-91.16680145263672,Jackson
11300,Feliciana Airpark,30.8078,-91.213303,Jackson
11301,Sydal Acres Airport,30.921885,-91.169186,Jackson
11302,Seven Lakes Airport,33.32460021972656,-83.91629791259766,Jackson
11303,Flying H Ranch Inc Airport,33.1978,-84.084396,Jackson
11304,Howard Private Airport,33.357008,-83.963442,Jackson
11305,Russ Airport,38.912200927734375,-82.72489929199219,Jackson
11306,Still Meadow Farm Airport,41.31060028076172,-80.16280364990234,Jackson Center
11307,Bolton Airport,31.917400360107422,-95.20719909667969,Jacksonville
11308,Jacksonville / Hunter Field,32.017778,-95.7969444445,Jacksonville
11309,Hunter Field,32.01371,-95.29653,Jacksonville
11310,Epley Airport,34.844600677490234,-77.2667007446289,Jacksonville
11311,Deep Forest Airport,30.241899490356445,-81.44979858398438,Jacksonville
11312,Whitehouse Naval Outlying Field,30.353900909424,-81.87190246582,Jacksonville
11313,Mayo Clinic Heliport,30.264936,-81.441263,Jacksonville
11314,Franke Field,34.852901,-92.048203,Jacksonville
11315,Bethal Airport,34.935574,-92.192346,Jacksonville
11316,Edwards Farm Airport,33.83530044555664,-85.76390075683594,Jacksonville
11317,Jacktown Airport,35.516300201416016,-97.02210235595703,Jacktown
11318,Porter Airport,47.012699127197266,-93.393798828125,Jacobson
11319,Dreamcatcher Airport,46.940399169921875,-93.29789733886719,Jacobson
11320,Lea County-Jal Airport,32.131099700928,-103.1549987793,Jal
11321,Werner Private Airport,40.350101470947266,-74.36630249023438,Jamesburg
11322,Spillman Field,40.000301361083984,-93.78990173339844,Jamesport
11323,Lyons Field,39.625099182128906,-83.7833023071289,Jamestown
11324,Laska Airport,42.028193,-79.19765,Jamestown
11325,Ridgeview Airport,42.082000732421875,-79.31230163574219,Jamestown
11326,Bloom Airport,39.633399963378906,-83.7499008178711,Jamestown
11327,Aerodrome Les Noyers,39.680353,-83.744672,Jamestown
11328,Red Hills Airstrip,37.865086,-120.487694,Jamestown
11329,Reimer Aerodrome,39.96419906616211,-86.56749725341797,Jamestown
11330,Hood Field,39.99810028076172,-86.57720184326172,Jamestown
11331,Burkinshaw Field,42.96670150756836,-99.26699829101562,Jamison
11332,ArkMo Airport,36.500596,-94.290808,Jane
11333,Johnstown Center Airport,42.689623,-88.840973,Janesville
11334,Deer Creek Grade Airport,41.959158,-115.426567,Jarbidge
11335,Sybert Farm Airport,30.789100646972656,-97.65499877929688,Jarrell
11336,Careferre Acres Airport,39.183101654052734,-87.1260986328125,Jasonville
11337,Shakamak Airport,39.169498443603516,-87.19029998779297,Jasonville
11338,Fence Field,39.159238,-87.099835,Jasonville
11339,Twin Oaks Airport,37.395599,-94.283798,Jasper
11340,Stony Branch Airport,37.296929,-94.195361,Jasper
11341,Jasper Ridge Airstrip,44.003619,-122.880642,Jasper
11342,DJ Farm Airport,30.456136,-83.144233,Jasper
11343,Squires Aviation Ranch Airport,30.513211,-83.196845,Jasper
11344,Thomas Farms Airport,30.96929931640625,-87.05159759521484,Jay
11345,Porter Airport,30.839218,-87.102999,Jay
11346,Golden Harvest Flying Svc Inc Airport,30.903,-87.0439,Jay
11347,Jay Airport,30.9557,-87.130501,Jay
11348,Griswold Airport,30.820225,-87.129672,Jay
11349,Wells Flying Service Airport,30.873458,-87.170296,Jay
11350,Odom's Flying Service Airport,30.853300094604492,-87.2394027709961,Jay
11351,Buchanan Airport,30.875999450683594,-87.2074966430664,Jay
11352,Lewis North Airport,36.33919906616211,-94.92040252685547,Jay
11353,Hilltop Airport,44.516700744628906,-70.22229766845703,Jay
11354,Eagle Ridge Airfield,44.519616,-70.146278,Jay
11355,Norris Field,33.201864,-100.523631,Jayton
11356,Kent County Airport,33.2293014526,-100.569000244,Jayton
11357,Ewen Landing Field,44.03049850463867,-95.19550323486328,Jeffers
11358,Robinson Ridge Field,44.175924,-69.428616,Jefferson
11359,Maggies Farm LLC Airport,42.948601,-88.775902,Jefferson
11360,Dragon Lady Airport,32.851273,-94.210746,Jefferson
11361,Davidson Field,44.79460144042969,-123.0979995727539,Jefferson
11362,Gilmour Ag Air Airport,44.755401611299995,-123.04699707,Jefferson
11363,Ames Airport,44.771806,-122.970743,Jefferson
11364,Skyland Airport,36.460098,-81.361504,Jefferson
11365,"Ultraflyte, Inc Ultralightport",46.665199279785156,-94.34329986572266,Jenkins
11366,Lohr's Landing Airport,40.20830154418945,-79.05580139160156,Jennerstown
11367,Crystal Airport,36.213401794433594,-96.63700103759766,Jennings
11368,Cimarron Strip,36.184799194336,-96.550300598145,Jennings
11369,Lake Air Service-Pine Island Airport,30.340649,-92.736958,Jennings
11370,Bird Field,30.622400283813477,-83.2593002319336,Jennings
11371,Sundog Airport,40.35060119628906,-109.4010009765625,Jensen
11372,3-I Rocker Ranch Airport,40.41559982299805,-109.34400177001953,Jensen
11373,Twin Knolls Airstrip,39.7091,-109.44131,Jensen
11374,Buck Canyon Airstrip,39.79558,-109.46913,Jensen
11375,Archy Bench Airstrip,39.87205,-109.39653,Jensen
